지점,일시,평균,최고,최저
261,1984-03-01,4.4,19.5,-7.6
261,1984-04-01,12.5,23.5,-2.6
261,1984-05-01,17.1,27.5,4.4
261,1984-06-01,21.8,30.7,11.1
261,1984-07-01,25.2,33.5,19.1
261,1984-08-01,27,35,20.6
261,1984-09-01,20.9,29.8,8
261,1984-10-01,14.8,24.4,1.2
261,1984-11-01,9.5,24.2,-3
261,1984-12-01,3.1,16.7,-11.6
261,1985-01-01,-1,9.6,-11
261,1985-02-01,2.7,12.5,-6.1
261,1985-03-01,5.4,16.5,-3.8
261,1985-04-01,12,25.1,-2.9
261,1985-05-01,17.8,27.2,8.3
261,1985-06-01,20.7,28.8,13.1
261,1985-07-01,25.5,34.5,17.4
261,1985-08-01,27.1,35.7,20.3
261,1985-09-01,22.5,31.8,7.9
261,1985-10-01,16,26.3,4.1
261,1985-11-01,9,19.5,-2.8
261,1985-12-01,1.2,17.2,-11.3
261,1986-01-01,-0.5,10.1,-9.3
261,1986-02-01,-0.3,12.5,-9.2
261,1986-03-01,6.2,19.2,-4.7
261,1986-04-01,12.4,24.1,-1.5
261,1986-05-01,16.8,27.4,6.9
261,1986-06-01,21.4,30.8,12.9
261,1986-07-01,23.4,32.6,15.6
261,1986-08-01,25.3,34,16.9
261,1986-09-01,19.7,29.1,8.7
261,1986-10-01,13.8,24.8,-1.8
261,1986-11-01,8,19.1,-3
261,1986-12-01,5.1,16.6,-4.9
261,1987-01-01,1.4,12.2,-8
261,1987-02-01,3,18.8,-6.1
261,1987-03-01,5.5,17.2,-4.7
261,1987-04-01,11,24.3,-2.1
261,1987-05-01,16.8,27.6,3.6
261,1987-06-01,21.3,32.8,12.9
261,1987-07-01,24,32.3,18.7
261,1987-08-01,25.1,31.7,18.8
261,1987-09-01,19.9,28.6,7
261,1987-10-01,16.8,27.7,1.6
261,1987-11-01,10,22.5,-2
261,1987-12-01,3.7,17.3,-5.1
261,1988-01-01,1.9,12.2,-6.9
261,1988-02-01,1.4,13.1,-8.6
261,1988-03-01,5.1,16.1,-6.3
261,1988-04-01,11.4,25.6,-1
261,1988-05-01,17.1,29.9,6.6
261,1988-06-01,21,30.7,12.2
261,1988-07-01,25.2,33.3,18.4
261,1988-08-01,25.4,34.7,16.8
261,1988-09-01,21.2,30.4,8.5
261,1988-10-01,15.6,26.2,0.6
261,1988-11-01,8.1,20.6,-1.9
261,1988-12-01,3.7,18.6,-4.6
261,1989-01-01,3.2,13.5,-8.7
261,1989-02-01,4,15.5,-5.6
261,1989-03-01,6.7,19.4,-4.7
261,1989-04-01,13.7,26.6,0.6
261,1989-05-01,17.4,27.2,5.9
261,1989-06-01,19.9,29.3,10.5
261,1989-07-01,24.6,32.2,16.5
261,1989-08-01,25.5,32.6,18.8
261,1989-09-01,21.4,29.1,9.8
261,1989-10-01,14.7,24.8,2.6
261,1989-11-01,9.3,22.4,-3
261,1989-12-01,4.3,16.8,-5.7
261,1990-01-01,1.1,15,-13.7
261,1990-02-01,4.8,13.5,-5.4
261,1990-03-01,8.1,18.8,-3.6
261,1990-04-01,12,24.6,0.6
261,1990-05-01,16.8,28.9,5.5
261,1990-06-01,21.6,30.7,12.2
261,1990-07-01,25.9,34.4,17.5
261,1990-08-01,27.1,34.8,18.9
261,1990-09-01,22.3,31.8,8.7
261,1990-10-01,15.8,26.2,4.2
261,1990-11-01,11.6,24.2,0.9
261,1990-12-01,4.4,19.3,-4.8
261,1991-01-01,2,13.1,-6.9
261,1991-02-01,2.1,12.3,-8.7
261,1991-03-01,6.3,18.6,-5.9
261,1991-04-01,12.7,24.3,-3.9
261,1991-05-01,17,28.1,2.1
261,1991-06-01,21.6,31,14.8
261,1991-07-01,24.6,31.9,18.3
261,1991-08-01,24.4,34.6,17.2
261,1991-09-01,22,31.6,11
261,1991-10-01,14.4,25.9,1.4
261,1991-11-01,8.5,20.8,-4.4
261,1991-12-01,4.6,18.5,-7
261,1992-01-01,2.7,14.9,-7.4
261,1992-02-01,2.7,19.1,-6.6
261,1992-03-01,7.7,19.4,-3.9
261,1992-04-01,12.6,23.9,0.4
261,1992-05-01,16.3,27.3,3.8
261,1992-06-01,20,30.8,8.4
261,1992-07-01,25.1,32.4,16.3
261,1992-08-01,25.6,32.3,18.4
261,1992-09-01,21.4,30.9,7.8
261,1992-10-01,14.5,25.4,2.4
261,1992-11-01,8.1,21.4,-4.8
261,1992-12-01,5.2,17.3,-6.4
261,1993-01-01,1.1,11.8,-7.4
261,1993-02-01,3.1,16.9,-6.2
261,1993-03-01,6,17,-4.5
261,1993-04-01,11.2,24.5,-3.5
261,1993-05-01,17,29.3,6
261,1993-06-01,20.9,30.1,12.4
261,1993-07-01,22.8,29.9,15
261,1993-08-01,22.9,30.3,14
261,1993-09-01,20.5,28.6,10.2
261,1993-10-01,14.3,25.9,3.2
261,1993-11-01,10.7,22,-2
261,1993-12-01,3,15.1,-9.6
261,1994-01-01,1,12.7,-10.8
261,1994-02-01,2.3,14.6,-6.3
261,1994-03-01,4.5,18.9,-7
261,1994-04-01,13.7,26.7,-1.8
261,1994-05-01,17.5,28.4,3.5
261,1994-06-01,20.8,30.9,10
261,1994-07-01,27.3,36.6,20.5
261,1994-08-01,26.6,33.7,17.1
261,1994-09-01,20.5,33.6,5.9
261,1994-10-01,15.3,26.9,2.2
261,1994-11-01,10.7,22.8,-2.8
261,1994-12-01,4.7,16.5,-7.5
261,1995-01-01,0.9,14.8,-8.6
261,1995-02-01,2.2,14.4,-8
261,1995-03-01,6.9,19.2,-6.5
261,1995-04-01,10.9,24.7,-4.6
261,1995-05-01,16,27.7,2.2
261,1995-06-01,20.7,31,12.3
261,1995-07-01,24.4,31.7,17.6
261,1995-08-01,26.7,33.4,17.5
261,1995-09-01,20.1,30.4,7.9
261,1995-10-01,15.3,28.3,3.5
261,1995-11-01,7.6,21.3,-5.9
261,1995-12-01,2,11.3,-8.3
261,1996-01-01,1.5,14.5,-9.6
261,1996-02-01,0.6,20.2,-10.9
261,1996-03-01,5.5,16.5,-7.4
261,1996-04-01,9.4,23.6,-3.3
261,1996-05-01,16.4,28.6,4.5
261,1996-06-01,21.2,29.4,13.4
261,1996-07-01,24.4,33.4,16.7
261,1996-08-01,25.7,34.4,17.1
261,1996-09-01,21,30.5,7.7
261,1996-10-01,15.3,27.1,-3.1
261,1996-11-01,9.7,21.9,-3.7
261,1996-12-01,3.1,17.4,-7
261,1997-01-01,0.7,15.6,-9.2
261,1997-02-01,2.8,17.3,-10.3
261,1997-03-01,7.5,19,-5.9
261,1997-04-01,12.1,24.1,-2.6
261,1997-05-01,17.4,27.1,3
261,1997-06-01,22.4,31.8,11.5
261,1997-07-01,25.1,34,17.4
261,1997-08-01,25.7,33.1,18
261,1997-09-01,20.8,32.8,6.3
261,1997-10-01,14.9,27.1,2.4
261,1997-11-01,10.9,22.9,-2.6
261,1997-12-01,4.7,16.2,-6.8
261,1998-01-01,2.7,13.2,-9.9
261,1998-02-01,5.4,21.7,-7.8
261,1998-03-01,7.6,21.5,-3.4
261,1998-04-01,15.2,27.2,0.6
261,1998-05-01,18,28.7,9
261,1998-06-01,20.9,29.9,12.3
261,1998-07-01,25.2,31,20.6
261,1998-08-01,25.8,32.2,17.4
261,1998-09-01,22.3,31.6,12.1
261,1998-10-01,17.3,27.4,5.9
261,1998-11-01,9.8,23,-1.8
261,1998-12-01,4.3,17.5,-6.8
261,1999-01-01,2.6,15.5,-6.6
261,1999-02-01,3.6,16.6,-7.7
261,1999-03-01,8,19,-3.3
261,1999-04-01,13,25.9,-0.8
261,1999-05-01,17,26.3,4.9
261,1999-06-01,21.9,31.5,14.3
261,1999-07-01,24.1,31.2,16.4
261,1999-08-01,25.2,32.6,19.1
261,1999-09-01,23.5,31.3,10.9
261,1999-10-01,15.5,27.6,2.8
261,1999-11-01,9.9,22.3,-1.1
261,1999-12-01,3.8,15.6,-10.2
261,2000-01-01,2.8,15,-8
261,2000-02-01,1.6,12.7,-7.4
261,2000-03-01,6.9,19.1,-7.3
261,2000-04-01,11.8,23.8,-2.9
261,2000-05-01,17,33.1,2.5
261,2000-06-01,21.7,30.7,12.5
261,2000-07-01,26,32.7,19.7
261,2000-08-01,26.5,34,17.8
261,2000-09-01,20.5,30.6,8.6
261,2000-10-01,16,26.9,3.4
261,2000-11-01,8.6,23.8,-5.5
261,2000-12-01,3.5,18.4,-8.3
261,2001-01-01,1.6,12.2,-12
261,2001-02-01,2.9,17.5,-9.1
261,2001-03-01,6.7,22.7,-4.4
261,2001-04-01,12.6,26.6,-2.5
261,2001-05-01,18.3,28.2,5.8
261,2001-06-01,21.6,31.7,10.6
261,2001-07-01,26,35.5,16.8
261,2001-08-01,25.7,34.4,15.6
261,2001-09-01,21.6,31.3,9.5
261,2001-10-01,16.3,26.6,3.9
261,2001-11-01,6.5,19.7,-5.5
261,2001-12-01,2.1,13.5,-8.8
261,2002-01-01,2.8,17.2,-9.3
261,2002-02-01,2.2,13.3,-10.1
261,2002-03-01,7.1,19.3,-5.4
261,2002-04-01,12.4,25.2,0.4
261,2002-05-01,16.1,27.8,8.1
261,2002-06-01,20.7,30.7,12.3
261,2002-07-01,23.4,33.9,17.7
261,2002-08-01,23.9,32.7,18.6
261,2002-09-01,20.4,31.2,9.1
261,2002-10-01,14,27.2,-3.2
261,2002-11-01,6.4,20,-5.6
261,2002-12-01,4.2,15.8,-7.4
261,2003-01-01,0.5,14,-14.1
261,2003-02-01,3.9,13.8,-7
261,2003-03-01,6.7,19.6,-2.5
261,2003-04-01,12.8,24.5,-0.2
261,2003-05-01,17.8,27.7,6.4
261,2003-06-01,21.1,29.5,11.5
261,2003-07-01,22.9,31.1,16
261,2003-08-01,24.7,31.8,15.5
261,2003-09-01,22,31.7,10.3
261,2003-10-01,14.6,27.2,1.8
261,2003-11-01,11.3,24.5,-4.5
261,2003-12-01,3.9,15.8,-7
261,2004-01-01,0.8,12.3,-13.3
261,2004-02-01,4.1,20.2,-9
261,2004-03-01,6.7,21.2,-4.8
261,2004-04-01,12.1,27.1,-2
261,2004-05-01,17.1,27.3,4.9
261,2004-06-01,21.6,30.6,8.8
261,2004-07-01,25.6,34.5,18.7
261,2004-08-01,25.9,35.5,17
261,2004-09-01,22.1,30.2,11.1
261,2004-10-01,15.1,26.8,1.6
261,2004-11-01,9.8,22.7,-1.8
261,2004-12-01,5.3,19.2,-4.5
261,2005-01-01,0.9,11.5,-7.3
261,2005-02-01,1.3,12.3,-7
261,2005-03-01,5,19.6,-7.1
261,2005-04-01,12.6,25.7,-2
261,2005-05-01,17.1,30,5.5
261,2005-06-01,22.6,31.7,13.8
261,2005-07-01,25.3,34.7,18.8
261,2005-08-01,25.8,34.2,16.3
261,2005-09-01,23.4,33.7,12.8
261,2005-10-01,15.4,29.7,0.8
261,2005-11-01,9.7,25,-2.2
261,2005-12-01,0.1,16.2,-12.1
261,2006-01-01,2.1,13.3,-8.3
261,2006-02-01,1.9,15.3,-8.8
261,2006-03-01,6.5,19.2,-7
261,2006-04-01,11.1,22.2,-0.6
261,2006-05-01,16.5,29,6.4
261,2006-06-01,20.9,31.1,12.8
261,2006-07-01,24,31.7,17.5
261,2006-08-01,26.8,34.7,21
261,2006-09-01,19.6,29.8,10.1
261,2006-10-01,16.5,28.1,2.7
261,2006-11-01,10.6,22.8,-1.2
261,2006-12-01,3.6,15.8,-5
261,2007-01-01,1.5,12.3,-7.4
261,2007-02-01,4.7,17,-7.1
261,2007-03-01,7.4,20.2,-3.9
261,2007-04-01,10.9,23.7,-3.7
261,2007-05-01,17.1,27.8,5.5
261,2007-06-01,21.3,30.2,13
261,2007-07-01,24.3,32.9,18.7
261,2007-08-01,26.8,33.2,20.6
261,2007-09-01,22.2,30.2,14.3
261,2007-10-01,15.6,27.6,3.7
261,2007-11-01,7.8,21.7,-5.5
261,2007-12-01,4.2,16,-4.4
261,2008-01-01,1.5,13.8,-7.6
261,2008-02-01,0.5,13.7,-10.8
261,2008-03-01,6.9,18.6,-7.5
261,2008-04-01,12.7,26.1,0
261,2008-05-01,17,29.9,4.3
261,2008-06-01,20.8,29.5,11
261,2008-07-01,26.4,33.7,19.4
261,2008-08-01,25.5,32.8,16.5
261,2008-09-01,22.5,32.3,6.8
261,2008-10-01,16.6,29.3,5.2
261,2008-11-01,9,22.4,-3.8
261,2008-12-01,3.7,18.1,-12.7
261,2009-01-01,1.1,13.8,-13.9
261,2009-02-01,5.1,19.6,-5.4
261,2009-03-01,7.3,22.1,-4.8
261,2009-04-01,11.8,26.2,-2
261,2009-05-01,17.9,29.1,5.5
261,2009-06-01,22,31.2,12.4
261,2009-07-01,24.5,30.9,17.7
261,2009-08-01,25.2,32.5,16
261,2009-09-01,21.8,31.9,12.6
261,2009-10-01,16.2,26.6,5
261,2009-11-01,9.5,25.9,-4.5
261,2009-12-01,3.2,13.5,-8.4
261,2010-01-01,1.1,16.4,-9.1
261,2010-02-01,4.1,18.9,-7.7
261,2010-03-01,7.1,18.6,-3.9
261,2010-04-01,10.5,23.4,-1.9
261,2010-05-01,17.3,30.6,2.6
261,2010-06-01,22.2,30.8,11.4
261,2010-07-01,25.8,32.3,20.2
261,2010-08-01,27.7,34.5,21.8
261,2010-09-01,23.2,33,8.7
261,2010-10-01,15,25.7,-1.8
261,2010-11-01,7.5,19.7,-5.2
261,2010-12-01,2.8,19.5,-8.1
261,2011-01-01,-2.7,6.3,-11.3
261,2011-02-01,2.3,17.9,-9.3
261,2011-03-01,4.5,19.1,-6
261,2011-04-01,10.6,22.4,-3.8
261,2011-05-01,17.3,27.7,5.2
261,2011-06-01,21.9,31,14.2
261,2011-07-01,25.9,34.3,17.5
261,2011-08-01,25.2,33.1,19.1
261,2011-09-01,21.7,33,9.4
261,2011-10-01,14.4,26.1,0.7
261,2011-11-01,12.4,25.6,-3
261,2011-12-01,2.3,12.7,-7.2
261,2012-01-01,0.3,12.4,-10.7
261,2012-02-01,0.5,12.6,-10.3
261,2012-03-01,6,20.1,-6.5
261,2012-04-01,12.3,23.7,-1.7
261,2012-05-01,18.3,29.2,8.2
261,2012-06-01,22.2,30.1,14.2
261,2012-07-01,25.5,34.3,18.6
261,2012-08-01,27.4,36,18.7
261,2012-09-01,20.6,29.4,11.5
261,2012-10-01,15.3,26.3,1.3
261,2012-11-01,8.3,19,-3
261,2012-12-01,1.6,16,-10.3
261,2013-01-01,0.4,15.5,-12.1
261,2013-02-01,2.3,17.3,-8
261,2013-03-01,6.6,24.2,-5.1
261,2013-04-01,10.8,22.8,-1.6
261,2013-05-01,17.6,31.7,4.2
261,2013-06-01,22.4,31,13.2
261,2013-07-01,26.6,33.7,22
261,2013-08-01,27.7,36.9,18.5
261,2013-09-01,22,31.7,9
261,2013-10-01,16.5,28.5,1.9
261,2013-11-01,8.8,24.2,-2.7
261,2013-12-01,3.1,16.4,-7.7
261,2014-01-01,1.7,14.5,-10
261,2014-02-01,3.7,20.3,-7.5
261,2014-03-01,7.7,22,-7.2
261,2014-04-01,13.2,25.8,1.1
261,2014-05-01,17.6,30.4,3.7
261,2014-06-01,21.8,30,16
261,2014-07-01,24.7,33.6,18.8
261,2014-08-01,24.3,32.2,18.3
261,2014-09-01,21.6,30.3,12.3
261,2014-10-01,16,26.7,1.6
261,2014-11-01,10.3,19.8,-2.3
261,2014-12-01,2.3,12.5,-13
261,2015-01-01,2.8,14.6,-5.8
261,2015-02-01,3.4,12.5,-7.4
261,2015-03-01,7.2,23.4,-5.4
261,2015-04-01,12.9,25.2,2.1
261,2015-05-01,18.1,30.4,4.7
261,2015-06-01,21.4,30.1,11.4
261,2015-07-01,24.3,32.2,14.5
261,2015-08-01,25,34.1,16.7
261,2015-09-01,20.4,30,11.6
261,2015-10-01,15.1,26.4,3.1
261,2015-11-01,11.2,23.2,-0.4
261,2015-12-01,4.9,17.2,-6.3
261,2016-01-01,0.4,13.8,-9.8
261,2016-02-01,2.4,16.9,-8
261,2016-03-01,6.6,21.8,-8.1
261,2016-04-01,13.3,24.8,2.4
261,2016-05-01,17.8,29.5,6.2
261,2016-06-01,21.8,29.3,12
261,2016-07-01,25.9,34.6,18.5
261,2016-08-01,27.2,37.1,16.9
261,2016-09-01,22.2,31,13.2
261,2016-10-01,16.8,29.6,2.8
261,2016-11-01,8.7,21.3,-3
261,2016-12-01,4.4,19.1,-6.6
261,2017-01-01,1.6,13.4,-10.4
261,2017-02-01,1.9,15.2,-9.1
261,2017-03-01,5.5,19.4,-7.4
261,2017-04-01,12.9,26.4,-3.3
261,2017-05-01,17.7,31.8,4.5
261,2017-06-01,21.6,32.2,9.1
261,2017-07-01,27.2,34.8,20.7
261,2017-08-01,26.6,37.2,14.6
261,2017-09-01,21.3,30.1,8.2
261,2017-10-01,15.7,28.9,-0.3
261,2017-11-01,7.3,21.5,-5.3
261,2017-12-01,1.1,14.7,-9.8
261,2018-01-01,-0.9,11.2,-14
261,2018-02-01,0.3,15.4,-12.1
261,2018-03-01,8,23,-4.1
261,2018-04-01,13,26.5,-1.3
261,2018-05-01,18,29.1,2.8
261,2018-06-01,21.7,33.2,11.9
261,2018-07-01,26.7,36.6,17.9
261,2018-08-01,27.5,36.3,20.3
261,2018-09-01,20.7,29.1,7.8
261,2018-10-01,13.3,25,1.2
261,2018-11-01,7.9,20,-3.9
261,2018-12-01,2.3,20.8,-8.9
261,2019-01-01,0.5,9.8,-10
261,2019-02-01,2.2,14.7,-9.8
261,2019-03-01,6.5,19.3,-5.3
261,2019-04-01,10.9,24.1,-5.3
261,2019-05-01,16.7,28.3,-0.6
261,2019-06-01,20.5,29.9,11.2
261,2019-07-01,,31.6,17.7
262,1972-01-01,,11.1,-5.4
262,1972-03-01,,16.8,12.7
262,1972-04-01,,11.2,-3.4
262,1972-05-01,,20,14.6
262,1972-06-01,,25.2,9.2
262,1972-07-01,,29.2,22.3
262,1972-08-01,,29.2,11.2
262,1972-11-01,,18.4,9
262,1973-01-01,3.5,14.1,-6.8
262,1973-02-01,3.8,14.8,-6.6
262,1973-03-01,6.6,23.4,-6.4
262,1973-04-01,13.5,26.2,-0.2
262,1973-05-01,17,28.4,5.6
262,1973-06-01,21.2,31,10.4
262,1973-07-01,27,35.2,18.6
262,1973-08-01,26.8,35.4,18.8
262,1973-09-01,20.8,30.4,7
262,1973-10-01,14.9,26.8,0.2
262,1973-11-01,7.9,21.4,-7.3
262,1973-12-01,1.4,15.4,-7.6
262,1974-01-01,0.7,12.8,-9.5
262,1974-02-01,1.6,17.5,-9.4
262,1974-03-01,5.6,19.6,-6.1
262,1974-04-01,12.6,23.3,-0.7
262,1974-05-01,17.3,28.8,3.4
262,1974-06-01,20.6,32.7,10
262,1974-07-01,22.5,32.3,17
262,1974-08-01,25.6,33.9,14.8
262,1974-09-01,21.1,30,7.8
262,1974-10-01,15.3,25.4,1.4
262,1974-11-01,8.1,22.6,-6.2
262,1974-12-01,3.2,13.6,-7.6
262,1975-01-01,1.5,11.8,-7.6
262,1975-02-01,2.4,13.2,-8.2
262,1975-03-01,6.6,18.3,-3.9
262,1975-04-01,12.8,23.9,0.1
262,1975-05-01,16.8,27.8,4.7
262,1975-06-01,20.9,30.4,10.9
262,1975-07-01,25.6,33,18
262,1975-08-01,27.1,35,19
262,1975-09-01,24,34.6,15.7
262,1975-10-01,17,27.3,5.9
262,1975-11-01,11,20.4,-2.4
262,1975-12-01,2.9,19.2,-8.6
262,1976-01-01,0.3,13.9,-9.5
262,1976-02-01,4.7,15.2,-6.4
262,1976-03-01,6.7,19.7,-5.6
262,1976-04-01,11.9,24.6,-0.5
262,1976-05-01,16.3,27,3.5
262,1976-06-01,20.4,30.1,10.7
262,1976-07-01,23.3,33,14.9
262,1976-08-01,25.6,33.3,15.9
262,1976-09-01,19.9,29.7,9.6
262,1976-10-01,15.4,26.9,0.6
262,1976-11-01,6.7,21.4,-3.9
262,1976-12-01,3,16.6,-10.1
262,1977-01-01,-1.8,8.3,-11.3
262,1977-02-01,0.8,20,-12.7
262,1977-03-01,7.6,19,-7.5
262,1977-04-01,13.4,23.6,0.4
262,1977-05-01,17.5,28.1,5.9
262,1977-06-01,21,29,12.9
262,1977-07-01,26,36.4,20.8
262,1977-08-01,24.7,35.8,15
262,1977-09-01,22.6,32.3,8.8
262,1977-10-01,17.6,28.9,3.9
262,1977-11-01,9.9,24.1,-4.4
262,1977-12-01,4.7,18.2,-7.3
262,1978-01-01,2,13.5,-8.3
262,1978-02-01,1.9,15.4,-10.2
262,1978-03-01,6.5,20,-6.7
262,1978-04-01,13.2,25.2,-3.7
262,1978-05-01,18.5,33.3,4.3
262,1978-06-01,21.8,31.4,8.2
262,1978-07-01,27.6,36.2,21.8
262,1978-08-01,26.9,34.8,18.7
262,1978-09-01,22.1,32.6,8.5
262,1978-10-01,16,29.5,1.5
262,1978-11-01,10.2,20.8,-1.9
262,1978-12-01,4.1,20.8,-8
262,1979-01-01,2.8,17.7,-8.1
262,1979-02-01,4.1,20.2,-7.8
262,1979-03-01,7.7,19.8,-3.8
262,1979-04-01,12,24.2,-0.7
262,1979-05-01,17.4,32.9,4.1
262,1979-06-01,21.8,32.4,10
262,1979-07-01,24.5,34,16.8
262,1979-08-01,25.9,34.7,14
262,1979-09-01,21.1,30.3,10.2
262,1979-10-01,16.6,28,2.3
262,1979-11-01,8.8,27.4,-5.9
262,1979-12-01,4.5,16.1,-7.1
262,1980-01-01,1.6,12.2,-9.6
262,1980-02-01,1,16.3,-11.8
262,1980-03-01,7,20.2,-3.2
262,1980-04-01,11.8,24.6,0.2
262,1980-05-01,17.1,30.4,4.1
262,1980-06-01,21.4,32.1,10.2
262,1980-07-01,23.1,32.8,17.2
262,1980-08-01,22.7,30.9,15.8
262,1980-09-01,20.1,30.9,7.5
262,1980-10-01,15.2,26.1,0.8
262,1980-11-01,9.9,21.6,-3.2
262,1980-12-01,1.5,15.7,-8.7
262,1981-01-01,-0.7,8.7,-10.1
262,1981-02-01,1.9,17,-10.1
262,1981-03-01,7.5,23.9,-4.6
262,1981-04-01,12.8,26.9,-1.4
262,1981-05-01,17,32.4,4.4
262,1981-06-01,21,34.4,8.8
262,1981-07-01,26.4,36.1,19.1
262,1981-08-01,25.5,34.1,17.5
262,1981-09-01,20.7,29.7,9.6
262,1981-10-01,14.6,25.5,1.2
262,1981-11-01,6.4,17.5,-5.8
262,1981-12-01,2.6,15.7,-7.9
262,1982-01-01,0.3,14.9,-9.8
262,1982-02-01,2.9,15.6,-7.3
262,1982-03-01,8,21.2,-5.8
262,1982-04-01,12.5,25.2,-1.5
262,1982-05-01,18.2,30.1,4.6
262,1982-06-01,21.5,33.8,9.5
262,1982-07-01,23.8,34.1,14.9
262,1982-08-01,26,34.9,16.1
262,1982-09-01,20.5,31.1,10.7
262,1982-10-01,16.4,28.6,1.9
262,1982-11-01,11,22.6,-1.1
262,1982-12-01,3,16.5,-6.9
262,1983-01-01,1.3,13.6,-9.4
262,1983-02-01,1.5,14.7,-9.8
262,1983-03-01,7.6,19.9,-3.2
262,1983-04-01,13.5,27.4,-2.1
262,1983-05-01,17.3,32.8,4.3
262,1983-06-01,21.1,32.5,9.4
262,1983-07-01,24.2,33.7,14.1
262,1983-08-01,26.7,38,17.2
262,1983-09-01,22.8,32.5,13.9
262,1983-10-01,16.3,28.6,-0.1
262,1983-11-01,8.8,22.2,-4.7
262,1983-12-01,2.9,15.5,-9.9
262,1984-01-01,-1,11.9,-10.1
262,1984-02-01,0.5,11.8,-9.8
262,1984-03-01,5.3,22.4,-8.5
262,1984-04-01,12.8,24.8,-0.7
262,1984-05-01,17.4,28.2,4.9
262,1984-06-01,21.8,31.3,11.6
262,1984-07-01,25.4,33.6,17.6
262,1984-08-01,27.1,36.6,19
262,1984-09-01,21.2,29.9,10.3
262,1984-10-01,14.9,25.5,1.1
262,1984-11-01,9.7,26,-5.4
262,1984-12-01,2.9,18.5,-10.5
262,1985-01-01,-1.1,11.2,-14.4
262,1985-02-01,2.9,15.1,-6.4
262,1985-03-01,6.6,17.8,-3.8
262,1985-04-01,12.2,25.4,-4
262,1985-05-01,17.6,28.1,6.7
262,1985-06-01,20.4,29.9,11.2
262,1985-07-01,25.8,35.2,19
262,1985-08-01,27.1,35.6,19.8
262,1985-09-01,23.2,32.5,7.9
262,1985-10-01,16.6,27.5,5.2
262,1985-11-01,8.9,21.9,-3.4
262,1985-12-01,1.4,16.4,-10.1
262,1986-01-01,0.2,13.6,-10.1
262,1986-02-01,0.7,16.5,-10
262,1986-03-01,7.1,20.4,-6.3
262,1986-04-01,13,24.4,-2.1
262,1986-05-01,17.6,29.4,7.7
262,1986-06-01,21.3,31.6,12.4
262,1986-07-01,23.3,33.6,14.5
262,1986-08-01,25.9,34.4,17.1
262,1986-09-01,20.2,31.5,9.1
262,1986-10-01,14.3,25.6,-1.1
262,1986-11-01,8.4,21.8,-5.5
262,1986-12-01,5,16.9,-5.4
262,1987-01-01,1.4,13.6,-8.4
262,1987-02-01,3.7,20.3,-10.6
262,1987-03-01,6.6,19.4,-5.5
262,1987-04-01,12.3,25,-1.8
262,1987-05-01,17.5,28.4,2.9
262,1987-06-01,21.5,32.1,11.8
262,1987-07-01,24.4,33,18
262,1987-08-01,25.3,33.9,19.4
262,1987-09-01,20.4,30.9,7
262,1987-10-01,17.2,29.9,1.1
262,1987-11-01,9.8,23.4,-4
262,1987-12-01,3.1,19.3,-9.8
262,1988-01-01,2.2,16.1,-7
262,1988-02-01,1.9,15.3,-10
262,1988-03-01,6.1,16.7,-7
262,1988-04-01,12.4,27.8,-0.8
262,1988-05-01,17.4,31.6,5.3
262,1988-06-01,21.8,33.7,11.9
262,1988-07-01,25.1,35.2,17.6
262,1988-08-01,25.9,35.1,16.7
262,1988-09-01,21.5,31.4,8.8
262,1988-10-01,16.1,27.6,0.1
262,1988-11-01,8.1,22.6,-3.6
262,1988-12-01,3.4,20.2,-7
262,1989-01-01,3.4,12.6,-8.8
262,1989-02-01,4.5,17.1,-5.8
262,1989-03-01,7.3,20.2,-6.4
262,1989-04-01,14.4,26.4,0.1
262,1989-05-01,18.1,30.1,6.1
262,1989-06-01,20.3,30.7,10.7
262,1989-07-01,24.8,32.7,16.4
262,1989-08-01,25.6,33.7,18.2
262,1989-09-01,21.6,30.6,11.4
262,1989-10-01,15,26.9,0.8
262,1989-11-01,9.4,24,-3.8
262,1989-12-01,3.9,18.4,-8
262,1990-01-01,0.5,14.4,-12.2
262,1990-02-01,5.5,13.7,-5.8
262,1990-03-01,8.6,20.7,-4.2
262,1990-04-01,12.3,23.8,-0.3
262,1990-05-01,17.1,28.3,5.3
262,1990-06-01,21.9,32.2,12
262,1990-07-01,26.2,35.8,17.3
262,1990-08-01,27.5,37.2,19
262,1990-09-01,22.4,32.9,10.1
262,1990-10-01,15.8,27.7,5.3
262,1990-11-01,11.3,24.3,-0.7
262,1990-12-01,3.5,21.2,-6.9
262,1991-01-01,1.6,11.2,-8.2
262,1991-02-01,2.1,12.4,-12
262,1991-03-01,7.1,23.7,-5.8
262,1991-04-01,12.8,23.8,-4.4
262,1991-05-01,17.1,29.8,1.7
262,1991-06-01,22.3,33,14.4
262,1991-07-01,25,33.8,18.4
262,1991-08-01,24.8,34.4,18.8
262,1991-09-01,22.2,32.8,10.5
262,1991-10-01,14.9,28.7,0.4
262,1991-11-01,8.2,21.8,-4.1
262,1991-12-01,4.1,19.1,-7.2
262,1992-01-01,2.6,14.1,-7.2
262,1992-02-01,2.5,19.6,-7.9
262,1992-03-01,8.3,21.3,-3.2
262,1992-04-01,13.2,26.2,0.6
262,1992-05-01,16.7,28.9,5.1
262,1992-06-01,20.1,30.5,8.3
262,1992-07-01,25.1,34,16.7
262,1992-08-01,25.4,33.7,18.5
262,1992-09-01,21.7,31.8,7
262,1992-10-01,14.4,25.7,2.9
